numero,descricao,bug,tech_debt,repo,ultima_alteracao,ideia,para_rodar,em_progresso,para_homologacao,em_homologacao,em_producao,aprendemos,cycle_time,lead_time
1,Gerar conteúdo para serviços de exemplo,false,false,servicosgovbr/cartas-de-servico,05/13/15 14:27,04/28/15 14:46,04/28/15 14:46,04/28/15 14:46,04/28/15 14:46,04/28/15 14:46,04/28/15 14:46,,1,
